date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
12/2013,1.5,-0.04,-2.597,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2014,1.85,0.35,23.333,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2014,1.41,-0.44,-23.784,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
03/2014,1.49,0.08,5.674,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
04/2014,1.79,0.3,20.134,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
05/2014,1.85,0.06,3.352,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
06/2014,1.95,0.1,5.405,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
07/2014,1.92,-0.03,-1.538,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
08/2014,1.74,-0.18,-9.375,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
09/2014,1.97,0.23,13.218,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
10/2014,2.04,0.07,3.553,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
11/2014,1.74,-0.3,-14.706,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
12/2014,2.02,0.28,16.092,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2015,1.7,-0.32,-15.842,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2015,1.7,0.0,0.0,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
03/2015,1.7,0.0,0.0,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
04/2015,1.71,0.01,0.588,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
05/2015,1.89,0.18,10.526,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
06/2015,1.68,-0.21,-11.111,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
07/2015,1.84,0.16,9.524,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
08/2015,1.76,-0.08,-4.348,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
09/2015,1.78,0.02,1.136,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
10/2015,1.59,-0.19,-10.674,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
11/2015,1.55,-0.04,-2.516,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
12/2015,1.63,0.08,5.161,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2016,1.4,-0.23,-14.11,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2016,1.72,0.32,22.857,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
03/2016,1.61,-0.11,-6.395,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
04/2016,1.56,-0.05,-3.106,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
05/2016,1.43,-0.13,-8.333,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
06/2016,1.45,0.02,1.399,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
07/2016,1.5,0.05,3.448,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
08/2016,1.54,0.04,2.667,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
09/2016,1.36,-0.18,-11.688,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
10/2016,1.27,-0.09,-6.618,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
11/2016,1.7,0.43,33.858,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
12/2016,1.62,-0.08,-4.706,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2017,1.73,0.11,6.79,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2017,1.58,-0.15,-8.671,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
03/2017,1.73,0.15,9.494,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
04/2017,1.59,-0.14,-8.092,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
05/2017,1.42,-0.17,-10.692,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
06/2017,1.52,0.1,7.042,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
07/2017,1.43,-0.09,-5.921,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
08/2017,1.39,-0.04,-2.797,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
09/2017,1.2,-0.19,-13.669,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
10/2017,1.59,0.39,32.5,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
11/2017,1.45,-0.14,-8.805,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
12/2017,1.48,0.03,2.069,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2018,1.55,0.07,4.73,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2018,1.66,0.11,7.097,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
03/2018,1.69,0.03,1.807,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
04/2018,1.59,-0.1,-5.917,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
05/2018,1.57,-0.02,-1.258,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
06/2018,1.55,-0.02,-1.274,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
07/2018,1.36,-0.19,-12.258,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
